id,name_en,birth_date,source,dm_element_wood,dm_element_fire,dm_element_earth,dm_element_metal,dm_element_water,dm_yang,season_spring,season_summer,season_autumn,season_winter,fe_wood,fe_fire,fe_earth,fe_metal,fe_water,strength,tg_比肩,tg_劫财,tg_食神,tg_伤官,tg_偏财,tg_正财,tg_偏官,tg_正官,tg_偏印,tg_正印,tg_entropy,dominant_比肩,dominant_劫财,dominant_食神,dominant_伤官,dominant_偏财,dominant_正财,dominant_偏官,dominant_正官,dominant_偏印,dominant_正印,sc_甲己,sc_乙庚,sc_丙辛,sc_丁壬,sc_戊癸,bc6_子丑,bc6_寅亥,bc6_卯戌,bc6_辰酉,bc6_巳申,bc6_午未,bc3_water,bc3_fire,bc3_metal,bc3_wood,clash_子午,clash_丑未,clash_寅申,clash_卯酉,clash_辰戌,clash_巳亥,star_tianyi,star_wenchang,star_yima,has_birth_time,occupation_first
Q355463,Timo Soini,1962-05-30,wikipedia,0,0,1,0,0,1,0,1,0,0,2,1,2,0,1,3,1,0,0,0,1,0,1,1,1,0,2.3219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,政治家
Q106474688,Dina Boluarte,1962-05-31,wikipedia,0,0,1,0,0,0,0,1,0,0,2,2,1,0,1,3,0,0,0,0,0,1,1,1,0,2,1.9219,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,政治家
Q2016394,Adriean Videanu,1962-06-01,wikipedia,0,0,0,1,0,1,0,1,0,0,2,2,0,1,1,0,0,0,1,0,1,1,1,1,0,0,2.3219,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,政治家
Q654978,Margarita Louis-Dreyfus,1962-06-01,wikipedia,0,0,0,1,0,1,0,1,0,0,2,2,0,1,1,0,0,0,1,0,1,1,1,1,0,0,2.3219,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,企业家
Q6313725,Ho Kwan Yiu,1962-06-04,wikipedia,0,0,0,0,1,0,0,1,0,0,2,1,0,1,2,1,0,1,1,1,0,1,0,0,1,0,2.3219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,政治家
Q170194,"Princess Astrid, Archduchess of Austria-Este",1962-06-05,wikipedia,1,0,0,0,0,1,0,1,0,0,3,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,2.3219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,政治家
Q1237110,Ragheb Alama,1962-06-07,wikipedia,0,1,0,0,0,1,0,1,0,0,1,3,0,0,2,3,1,1,0,0,0,0,1,1,1,0,2.3219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,演员
Q120917,Viola Amherd,1962-06-07,wikipedia,0,1,0,0,0,1,0,1,0,0,1,3,0,0,2,3,1,1,0,0,0,0,1,1,1,0,2.3219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,政治家
Q123476,Vincent Perez,1962-06-10,wikipedia,0,0,1,0,0,0,0,1,0,0,2,2,1,0,1,3,0,0,0,0,0,1,1,1,1,1,2.3219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,演员
Q711965,Wong Ka-Kui,1962-06-10,wikipedia,0,0,1,0,0,0,0,1,0,0,2,2,1,0,1,3,0,0,0,0,0,1,1,1,1,1,2.3219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,演员
Q261471,Erika Salumäe,1962-06-11,wikipedia,0,0,0,1,0,1,0,1,0,0,1,2,1,1,1,0,0,0,1,0,1,0,1,1,1,0,2.3219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,政治家
Q6276882,Jordan Peterson,1962-06-12,wikipedia,0,0,0,1,0,0,0,1,0,0,1,3,0,1,1,0,0,0,0,1,0,1,1,2,0,0,1.9219,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,作家
Q717872,Anthony Wong Yiu-ming,1962-06-16,wikipedia,1,0,0,0,0,0,0,1,0,0,2,2,0,1,1,1,0,1,1,1,0,0,1,0,0,1,2.3219,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,音乐家
Q297739,Arnold Vosloo,1962-06-16,wikipedia,1,0,0,0,0,0,0,1,0,0,2,2,0,1,1,1,0,1,1,1,0,0,1,0,0,1,2.3219,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,演员
Q982872,Femi Kuti,1962-06-16,wikipedia,1,0,0,0,0,0,0,1,0,0,2,2,0,1,1,1,0,1,1,1,0,0,1,0,0,1,2.3219,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,音乐家
Q462403,Lio,1962-06-17,wikipedia,0,1,0,0,0,1,0,1,0,0,1,3,1,0,1,3,1,1,1,0,0,0,1,0,1,0,2.3219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,音乐家
Q5068119,Chairul Tanjung,1962-06-18,wikipedia,0,1,0,0,0,0,0,1,0,0,1,3,0,0,2,3,1,1,0,0,0,0,0,2,0,1,1.9219,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,企业家
Q311179,Stephen Chow,1962-06-22,wikipedia,0,0,0,1,0,0,0,1,0,0,2,2,0,1,1,0,0,0,0,1,1,1,1,1,0,0,2.3219,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,演员
Q3506592,Andrej Šeban,1962-06-23,wikipedia,0,0,0,0,1,1,0,1,0,0,1,2,1,0,2,0,1,0,1,0,1,1,1,0,0,0,2.3219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,音乐家
Q5771800,Claudia Sheinbaum,1962-06-24,wikipedia,0,0,0,0,1,0,0,1,0,0,1,3,0,0,2,0,0,1,0,1,1,2,0,0,0,0,1.9219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,政治家
Q5527865,Gautam Adani,1962-06-24,wikipedia,0,0,0,0,1,0,0,1,0,0,1,3,0,0,2,0,0,1,0,1,1,2,0,0,0,0,1.9219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,企业家
Q2585498,Nadarajah Raviraj,1962-06-25,wikipedia,1,0,0,0,0,1,0,1,0,0,2,3,0,0,1,1,1,0,1,2,0,0,0,0,1,0,1.9219,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,政治家
Q57254,Ollanta Humala,1962-06-27,wikipedia,0,1,0,0,0,1,0,1,0,0,1,3,0,1,1,3,1,1,0,0,1,0,1,0,1,0,2.3219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,政治家
Q7638829,Sunanda Pushkar,1962-06-27,wikipedia,0,1,0,0,0,1,0,1,0,0,1,3,0,1,1,3,1,1,0,0,1,0,1,0,1,0,2.3219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,企业家
Q319001,Tony Leung,1962-06-27,wikipedia,0,1,0,0,0,1,0,1,0,0,1,3,0,1,1,3,1,1,0,0,1,0,1,0,1,0,2.3219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,演员
Q3491970,Artur Hajzer,1962-06-28,wikipedia,0,1,0,0,0,0,0,1,0,0,1,3,0,1,1,3,1,1,0,0,1,0,0,1,0,1,2.3219,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,企业家
Q15148980,Igo,1962-06-29,wikipedia,0,0,1,0,0,1,0,1,0,0,1,2,2,0,1,3,1,0,0,0,1,0,1,0,1,1,2.3219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,音乐家
Q311611,Joan Laporta,1962-06-29,wikipedia,0,0,1,0,0,1,0,1,0,0,1,2,2,0,1,3,1,0,0,0,1,0,1,0,1,1,2.3219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,政治家
Q33088924,Mohamed Shah Alam,1962-07-01,wikipedia,0,0,0,1,0,1,0,1,0,0,1,2,0,1,2,0,0,0,1,1,1,0,1,1,0,0,2.3219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,运动员
Q984574,Seán Gallagher,1962-07-07,wikipedia,0,1,0,0,0,1,0,1,0,0,1,4,0,0,1,3,1,2,0,0,0,0,1,0,1,0,1.9219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,企业家
Q69908032,Charles Bukeko,1962-07-10,wikipedia,0,0,1,0,0,0,0,1,0,0,1,1,2,1,1,3,1,0,1,0,0,1,0,1,1,0,2.3219,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,演员
Q13180123,Kunti Moktan,1962-07-11,wikipedia,0,0,0,1,0,1,0,1,0,0,1,1,2,1,1,3,0,0,1,0,1,0,0,1,1,1,2.3219,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,音乐家
Q1174004,David Chung,1962-07-13,wikipedia,0,0,0,0,1,1,0,1,0,0,1,1,1,0,3,1,1,1,1,0,0,1,0,1,0,0,2.3219,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,企业家
Q6165619,Víctor Manuel Fernández,1962-07-18,wikipedia,0,1,0,0,0,0,0,1,0,0,1,3,1,0,1,1,1,1,1,0,0,0,0,1,0,1,2.3219,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,作家
Q468131,Chee Soon Juan,1962-07-20,wikipedia,0,0,1,0,0,0,0,1,0,0,1,1,3,0,1,3,2,0,0,0,0,1,0,1,1,0,1.9219,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,政治家
Q466949,Sigga,1962-07-24,wikipedia,0,0,0,0,1,0,0,1,0,0,1,1,1,0,3,1,0,2,0,1,1,0,1,0,0,0,1.9219,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,音乐家
Q313915,Sergei Kirienko,1962-07-26,wikipedia,1,0,0,0,0,0,0,1,0,0,2,1,2,0,1,1,0,1,1,0,2,0,0,0,0,1,1.9219,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,政治家
Q16150124,Christen Ager-Hanssen,1962-07-29,wikipedia,0,0,1,0,0,1,0,1,0,0,1,1,3,0,1,3,1,1,0,0,1,0,1,0,0,1,2.3219,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,企业家
Q1394238,Miroslav Škoro,1962-07-29,wikipedia,0,0,1,0,0,1,0,1,0,0,1,1,3,0,1,3,1,1,0,0,1,0,1,0,0,1,2.3219,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,政治家
Q27994659,Huang Yinbao,1962-08-02,wikipedia,0,0,0,0,1,1,0,1,0,0,1,1,1,1,2,1,1,0,1,0,0,1,0,1,1,0,2.3219,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,企业家
Q4118670,Abdo Khal,1962-08-03,wikipedia,0,0,0,0,1,0,0,1,0,0,1,1,1,1,2,1,0,1,0,1,1,0,1,0,1,0,2.3219,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,作家
Q3548114,Abdul Majeed Abdullah,1962-08-03,wikipedia,0,0,0,0,1,0,0,1,0,0,1,1,1,1,2,1,0,1,0,1,1,0,1,0,1,0,2.3219,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,演员
Q471209,Jáchym Topol,1962-08-04,wikipedia,1,0,0,0,0,1,0,1,0,0,2,1,2,0,1,1,1,0,0,1,1,1,0,0,1,0,2.3219,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,作家
Q214289,Michelle Yeoh,1962-08-06,wikipedia,0,1,0,0,0,1,0,1,0,0,1,2,1,0,2,1,0,1,0,1,0,0,1,1,1,0,2.3219,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,演员
Q4318541,Venera Nigmatulina,1962-08-10,wikipedia,0,0,0,1,0,1,0,0,1,0,1,0,2,2,1,3,1,0,1,0,1,0,0,0,2,0,1.9219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,演员
Q10287,Manuel Valls,1962-08-13,wikipedia,0,0,0,0,1,0,0,0,1,0,1,0,2,1,2,3,0,1,0,1,0,0,1,1,0,1,2.3219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,政治家
Q29587228,Erlan Qoşanov,1962-08-14,wikipedia,1,0,0,0,0,1,0,0,1,0,2,0,1,2,1,1,1,0,0,0,1,0,2,0,1,0,1.9219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,政治家
Q4831762,Ayub Bachchu,1962-08-16,wikipedia,0,1,0,0,0,1,0,0,1,0,1,1,2,1,1,0,0,0,2,0,1,0,1,0,1,0,1.9219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,音乐家
Q57269,Felipe Calderón,1962-08-18,wikipedia,0,0,1,0,0,1,0,0,1,0,1,0,2,1,2,0,1,0,1,0,1,1,1,0,0,0,2.3219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,政治家
Q833001,Karol Jablonski,1962-08-25,wikipedia,1,0,0,0,0,0,0,0,1,0,2,0,2,1,1,1,0,1,0,0,1,1,0,1,0,1,2.3219,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,运动员
Q208468,Taslima Nasrin,1962-08-25,wikipedia,1,0,0,0,0,0,0,0,1,0,2,0,2,1,1,1,0,1,0,0,1,1,0,1,0,1,2.3219,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,作家
Q15917088,Marius Kloppers,1962-08-26,wikipedia,0,1,0,0,0,1,0,0,1,0,1,1,1,2,1,0,0,0,1,0,2,0,1,0,1,0,1.9219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,企业家
Q114667,Sarah Wiener,1962-08-27,wikipedia,0,1,0,0,0,0,0,0,1,0,1,1,1,2,1,0,0,0,0,1,1,1,0,1,0,1,2.3219,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,政治家
Q362531,Sjón,1962-08-27,wikipedia,0,1,0,0,0,0,0,0,1,0,1,1,1,2,1,0,0,0,0,1,1,1,0,1,0,1,2.3219,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,作家
Q3719139,Nurlan Nigmatulin,1962-08-31,wikipedia,0,0,0,1,0,0,0,0,1,0,1,0,2,2,1,3,0,1,0,1,0,1,0,0,1,1,2.3219,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,政治家
Q6346119,Kafil Ahmed,1962-09-01,wikipedia,0,0,0,0,1,1,0,0,1,0,2,0,1,1,2,3,1,0,2,0,0,0,1,0,1,0,1.9219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,音乐家
Q3304492,Eugenio Derbez,1962-09-02,wikipedia,0,0,0,0,1,0,0,0,1,0,2,0,1,1,2,3,0,1,1,1,0,0,0,1,0,1,2.3219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,作家
Q28536878,Nikolai Denkov,1962-09-03,wikipedia,1,0,0,0,0,1,0,0,1,0,2,0,2,1,1,1,1,0,0,0,2,0,1,0,1,0,1.9219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,政治家
Q19936001,Boris Popovič,1962-09-05,wikipedia,0,1,0,0,0,1,0,0,1,0,1,2,1,1,1,1,0,1,1,0,1,0,1,0,1,0,2.3219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,政治家
Q4154638,Oleksiy Danilov,1962-09-07,wikipedia,0,0,1,0,0,1,0,0,1,0,1,0,2,2,1,0,1,0,2,0,1,0,1,0,0,0,1.9219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,政治家
Q57614,Thomas Kretschmann,1962-09-08,wikipedia,0,0,1,0,0,0,0,0,1,0,1,0,2,2,1,0,1,0,2,0,0,1,0,1,0,0,1.9219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,演员
Q439151,Kaija Kärkinen,1962-09-09,wikipedia,0,0,0,1,0,1,0,0,1,0,1,0,2,2,1,3,0,1,1,0,1,0,0,0,1,1,2.3219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,演员
Q6892011,Mohammad Hassan Ansarifard,1962-09-09,wikipedia,0,0,0,1,0,1,0,0,1,0,1,0,2,2,1,3,0,1,1,0,1,0,0,0,1,1,2.3219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,企业家
Q3515662,Tarek William Saab,1962-09-10,wikipedia,0,0,0,1,0,0,0,0,1,0,1,0,1,2,2,3,1,0,0,2,0,1,0,0,1,0,1.9219,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,政治家
Q2374467,Altynbek Sarsenbayuly,1962-09-12,wikipedia,0,0,0,0,1,0,0,0,1,0,1,0,2,1,2,3,0,1,0,1,0,0,2,0,1,0,1.9219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,政治家
Q937391,Michel Qissi,1962-09-12,wikipedia,0,0,0,0,1,0,0,0,1,0,1,0,2,1,2,3,0,1,0,1,0,0,2,0,1,0,1.9219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,演员
Q737486,Tõnu Õnnepalu,1962-09-13,wikipedia,1,0,0,0,0,1,0,0,1,0,3,0,1,1,1,1,2,0,0,0,0,1,0,1,1,0,1.9219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,作家
Q250545,Baz Luhrmann,1962-09-17,wikipedia,0,0,1,0,0,1,0,0,1,0,1,1,2,1,1,1,0,1,0,1,1,0,1,0,0,1,2.3219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,作家
Q57728,Hesham Qandil,1962-09-17,wikipedia,0,0,1,0,0,1,0,0,1,0,1,1,2,1,1,1,0,1,0,1,1,0,1,0,0,1,2.3219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,政治家
Q116189,Bruno Todeschini,1962-09-18,wikipedia,0,0,1,0,0,0,0,0,1,0,1,0,3,1,1,1,2,0,1,0,0,1,0,1,0,0,1.9219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,演员
Q6383803,Keir Starmer,1962-09-20,wikipedia,0,0,0,1,0,0,0,0,1,0,1,0,1,3,1,3,2,0,0,1,0,1,0,0,1,0,1.9219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,政治家
Q551788,Alejandro Abad,1962-09-22,wikipedia,0,0,0,0,1,0,0,0,1,0,1,0,1,1,3,3,0,2,0,1,0,0,1,0,1,0,1.9219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,音乐家
Q6379296,Kavita Ramdas,1962-09-22,wikipedia,0,0,0,0,1,0,0,0,1,0,1,0,1,1,3,3,0,2,0,1,0,0,1,0,1,0,1.9219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,科学家
Q467145,Kauksi Ülle,1962-09-23,wikipedia,1,0,0,0,0,1,0,0,1,0,2,0,1,1,2,1,1,0,0,0,0,1,0,1,1,1,2.3219,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,作家
Q487528,Yi Won,1962-09-23,wikipedia,1,0,0,0,0,1,0,0,1,0,2,0,1,1,2,1,1,0,0,0,0,1,0,1,1,1,2.3219,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,企业家
Q697458,Jacky Wu,1962-09-26,wikipedia,0,1,0,0,0,0,0,0,1,0,2,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,2.3219,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,演员
Q4309432,Askar Myrzakhmetov,1962-10-01,wikipedia,0,0,0,0,1,1,0,0,1,0,1,0,1,2,2,3,1,0,1,0,0,0,0,1,1,1,2.3219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,政治家
Q962681,Hakeem Kae-Kazim,1962-10-01,wikipedia,0,0,0,0,1,1,0,0,1,0,1,0,1,2,2,3,1,0,1,0,0,0,0,1,1,1,2.3219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,演员
Q439680,Bebi Dol,1962-10-02,wikipedia,0,0,0,0,1,0,0,0,1,0,1,0,1,2,2,3,0,1,0,1,0,0,1,0,2,0,1.9219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,音乐家
Q331748,Tommy Lee,1962-10-03,wikipedia,1,0,0,0,0,1,0,0,1,0,2,0,2,1,1,1,1,0,0,0,1,1,0,1,1,0,2.3219,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,音乐家
Q5068710,Chalermpol Malakham,1962-10-10,wikipedia,0,0,0,1,0,0,0,0,1,0,1,1,1,2,1,3,0,1,0,1,0,1,0,1,0,1,2.3219,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,政治家
Q73176,Anne Enright,1962-10-11,wikipedia,0,0,0,0,1,1,0,0,1,0,1,1,1,1,2,1,1,0,1,0,0,1,1,0,1,0,2.3219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,作家
Q4776661,Antonio Giordano,1962-10-11,wikipedia,0,0,0,0,1,1,0,0,1,0,1,1,1,1,2,1,1,0,1,0,0,1,1,0,1,0,2.3219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,科学家
Q31370,Pavel Černý,1962-10-11,wikipedia,0,0,0,0,1,1,0,0,1,0,1,1,1,1,2,1,1,0,1,0,0,1,1,0,1,0,2.3219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,运动员
Q235553,Arunachalam Muruganantham,1962-10-12,wikipedia,0,0,0,0,1,0,0,0,1,0,1,0,2,1,2,1,0,1,0,1,0,0,1,1,0,1,2.3219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,科学家
